joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
2.024146,0.760221,-0.056537,-0.625085,-0.220353,2.110666,0.833345
2.017272,0.777032,-0.049024,-0.629775,-0.213069,2.120485,0.819304
2.010399,0.793843,-0.041512,-0.634466,-0.205786,2.130304,0.805263
2.003525,0.810654,-0.033999,-0.639156,-0.198502,2.140123,0.791222
1.996652,0.827465,-0.026486,-0.643847,-0.191219,2.149942,0.777181
1.989778,0.844276,-0.018973,-0.648537,-0.183935,2.159762,0.763140
1.982904,0.861087,-0.011460,-0.653228,-0.176651,2.169581,0.749099
1.976031,0.877898,-0.003948,-0.657918,-0.169368,2.179400,0.735058
1.969157,0.894710,0.003565,-0.662609,-0.162084,2.189219,0.721017
1.988199,0.899974,0.003387,-0.669478,-0.153980,2.204758,0.724217
2.007241,0.905239,0.003209,-0.676348,-0.145876,2.220297,0.727416
2.026283,0.910503,0.003031,-0.683217,-0.137772,2.235836,0.730615
2.045326,0.915768,0.002852,-0.690087,-0.129667,2.251375,0.733814
2.064368,0.921032,0.002674,-0.696956,-0.121563,2.266914,0.737013
2.083410,0.926297,0.002496,-0.703826,-0.113459,2.282453,0.740212
2.102452,0.931561,0.002317,-0.710696,-0.105355,2.297992,0.743411
2.121494,0.936826,0.002139,-0.717565,-0.097251,2.313532,0.746610
2.140536,0.942090,0.001961,-0.724435,-0.089146,2.329071,0.749810
2.159578,0.947355,0.001783,-0.731304,-0.081042,2.344610,0.753009
2.178621,0.952619,0.001604,-0.738174,-0.072938,2.360149,0.756208
2.197663,0.957884,0.001426,-0.745043,-0.064834,2.375688,0.759407
2.216705,0.963148,0.001248,-0.751913,-0.056729,2.391227,0.762606
2.235747,0.968413,0.001070,-0.758783,-0.048625,2.406766,0.765805
2.254789,0.973677,0.000891,-0.765652,-0.040521,2.422305,0.769004
2.273831,0.978942,0.000713,-0.772522,-0.032417,2.437844,0.772203
2.292873,0.984206,0.000535,-0.779391,-0.024313,2.453383,0.775403
